證券代碼,年月,市場風險溢酬,規模溢酬 (3因子),規模溢酬 (5因子),淨值市價比溢酬,益本比溢酬,股利殖利率溢酬,動能因子,短期反轉因子,長期反轉因子,盈利能力因子,投資因子,無風險利率,市場投組,大型投組,小型投組,高淨值市價投組,中淨值市價投組,低淨值市價投組,高益本比投組,低益本比投組,中益本比投組,高股利殖利率投組,中股利殖利率投組,低股利殖利率投組,高動能投組,中動能投組,低動能投組,高短期反轉投組,中短期反轉投組,低短期反轉投組,高長期反轉投組,中長期反轉投組,低長期反轉投組,高盈利能力投組,中盈利能力投組,低盈利能力投組,高投資投組,中投資投組,低投資投組,大型高淨值市價投組,大型中淨值市價投組,大型低淨值市價投組,小型高淨值市價投組,小型中淨值市價投組,小型低淨值市價投組,大型高益本比投組,大型中益本比投組,大型低益本比投組,小型高益本比投組,小型中益本比投組,小型低益本比投組,大型高股利殖利率投組,大型中股利殖利率投組,大型低股利殖利率投組,小型高股利殖利率投組,小型中股利殖利率投組,小型低股利殖利率投組,大型高動能投組,大型中動能投組,大型低動能投組,小型高動能投組,小型中動能投組,小型低動能投組,大型高短期反轉投組,大型中短期反轉投組,大型低短期反轉投組,小型高短期反轉投組,小型中短期反轉投組,小型低短期反轉投組,大型高長期反轉投組,大型中長期反轉投組,大型低長期反轉投組,小型高長期反轉投組,小型中長期反轉投組,小型低長期反轉投組,大型高盈利能力投組,大型中盈利能力投組,大型低盈利能力投組,小型高盈利能力投組,小型中盈利能力投組,小型低盈利能力投組,大型高投資投組,大型中投資投組,大型低投資投組,小型高投資投組,小型中投資投組,小型低投資投組
Z8888 上市＋上櫃(不含金融),201903,2.4049,0.8308,1.131,0.0007,0.4716,1.5453,3.7341,-1.5791,-0.8685,1.8446,-0.5261,1.045,2.492,2.4558,3.3918,2.0269,2.537,2.5567,2.1068,3.0154,1.3961,2.6609,2.7564,1.7659,3.6975,2.1436,1.192,2.711,2.214,2.4378,2.3976,3.1674,1.8946,2.4291,2.7202,1.6831,1.512,3.1039,1.8107,1.9412,2.4054,2.5672,2.5633,4.907,1.9359,2.0521,3.0005,1.1398,3.8982,3.7473,3.8674,2.5746,2.7137,1.73,4.5876,5.1554,2.3417,3.5764,2.1425,1.1751,6.5002,2.175,1.4334,2.645,2.1458,2.4684,4.7844,3.4334,1.8028,2.3838,3.1031,1.854,3.3311,4.1472,2.124,2.3924,2.6449,1.7254,4.5843,4.2556,1.562,1.3969,3.0924,1.7143,4.0483,3.5242,2.6788
Z8888 上市＋上櫃(不含金融),201904,2.8716,-3.4663,-2.8775,1.4588,0.0434,-2.4244,-2.2084,-0.3072,-0.3301,1.5013,-2.3921,1.045,2.9587,3.0895,-0.0131,3.3743,2.9719,2.8778,2.6834,3.6661,1.4426,0.1403,3.7255,4.8478,1.8904,2.6515,6.0701,1.7076,3.7434,1.7219,3.3033,3.0535,1.1444,3.0286,3.3169,-0.1333,4.3137,2.8801,0.6297,3.7992,3.1371,2.9489,0.7431,0.0673,-1.3241,2.7768,3.7397,1.5031,-0.3139,0.0907,0.8731,0.1296,3.7921,5.1383,0.3749,0.0752,0.2149,1.9821,2.7408,6.4884,0.1826,-0.257,0.093,1.8517,3.8139,1.951,-0.4211,1.1105,-1.1347,3.3665,3.284,1.2437,-0.8567,-0.5898,0.6059,3.0937,3.4367,0.0546,-0.7087,0.9167,-0.6722,4.5141,2.9349,0.8212,0.0145,0.883,-1.0768
Z8888 上市＋上櫃(不含金融),201905,-4.99,2.0579,2.0364,0.7903,0.6883,5.2605,2.3716,1.865,1.0705,0.1783,2.5889,1.045,-4.9029,-4.9983,-2.6408,-3.4765,-4.49,-5.4032,-4.1666,-5.2867,-4.8583,-1.2859,-4.6166,-10.0684,-5.4446,-2.039,-8.3078,-7.1599,-1.7687,-3.8031,-6.2343,-1.9077,-4.4915,-6.0445,-3.2049,-4.2519,-7.4857,-4.3723,-1.9688,-3.6856,-4.5487,-5.4593,-2.1435,-3.4258,-1.9505,-4.244,-5.3312,-5.1526,-1.6017,-3.0474,-2.0698,-1.3061,-4.6539,-10.5428,-0.8461,-2.4934,-2.1303,-5.5272,-2.0789,-8.5364,-2.7811,-1.2517,-4.5151,-7.2416,-1.7845,-3.8917,-3.563,-1.4124,-3.183,-6.2745,-1.9179,-4.7406,-3.4884,-1.7459,-2.8814,-6.1198,-3.237,-4.506,-1.5476,-2.5465,-3.518,-7.7003,-4.4364,-1.8125,-2.6764,-1.9836,-3.3865
Z8888 上市＋上櫃(不含金融),201906,3.3365,-1.6928,-1.5777,-0.4509,-0.4104,-0.7603,0.0512,2.712,-0.2668,1.2694,-1.2957,1.045,3.4236,3.5021,1.6074,2.8113,3.0036,3.782,2.748,3.7799,3.9075,2.291,3.7735,4.046,4.3243,1.2494,4.7265,1.1413,3.1304,5.2037,3.7208,2.3588,3.7634,3.9376,2.8068,2.2644,3.9459,3.5037,2.0618,3.012,3.0802,3.8181,1.5518,1.6327,1.6475,2.7825,3.8012,4.2231,1.6352,2.7317,1.0154,2.309,3.8062,4.2113,1.8986,1.9536,1.517,4.4032,1.2369,4.9324,1.9086,1.4853,1.277,1.141,3.2579,5.2669,1.1582,1.4707,2.4563,3.7399,2.4477,4.1004,2.3814,1.0446,1.4874,3.9633,2.8773,2.6047,2.4726,1.3692,1.2925,4.0324,3.5618,2.1318,2.1073,1.3924,1.4165
Z8888 上市＋上櫃(不含金融),201907,3.4741,-0.3466,-0.1364,0.7851,2.2162,-2.3058,-0.816,-2.6331,-0.1488,0.8971,-2.384,1.045,3.5612,3.5686,3.3346,3.7834,3.4139,3.5624,5.1544,3.6714,1.0965,2.0275,2.0678,5.558,3.9088,1.4083,6.4395,5.4875,1.5181,1.2992,3.985,2.7533,2.3064,4.6928,1.7517,4.0532,4.7718,3.7337,1.048,3.7703,3.425,3.5771,3.9255,3.2587,2.5485,5.2265,3.6469,0.995,3.1287,4.8339,2.9278,1.9675,1.9982,5.5838,3.2445,4.45,4.2397,3.9005,1.3293,6.7047,4.3385,2.8355,3.1664,5.5218,1.4229,1.1008,3.6266,3.6416,2.7814,4.0076,2.7575,2.1334,2.3803,2.6769,3.957,4.702,1.6505,4.6791,4.0343,3.9236,2.2629,4.8337,3.7253,0.8952,3.4065,4.0936,2.5769
Z8888 上市＋上櫃(不含金融),201908,-1.2384,1.431,1.6006,-0.7352,-1.6142,-1.982,3.859,-1.5883,1.5555,1.6498,-0.9192,1.045,-1.1513,-1.1967,-0.0252,-2.626,-0.1808,-1.1752,-2.2906,-0.8473,0.0296,-2.6408,-1.4296,-0.0968,0.97,-1.6081,-3.4051,-1.1973,1.0734,-3.0777,-1.553,-1.1657,0.9266,-1.0809,-0.9265,-3.345,-1.4729,-0.8122,-1.9498,-2.9007,-0.1712,-1.1929,0.29,-0.3145,0.0527,-2.3612,-0.8834,-0.0019,-0.2903,0.8605,0.5787,-2.7425,-1.505,-0.1124,-0.6214,1.0772,0.7124,0.9336,-1.6488,-3.5516,2.0614,-0.4071,-1.1713,-1.2386,1.131,-3.1676,0.4145,0.2099,-0.833,-1.5547,-1.3215,1.1638,-1.429,1.7056,-1.0364,-1.0844,-1.0313,-4.1159,-0.8228,1.2414,-1.0909,-1.5658,-0.8369,-2.0731,0.5858,0.2368,-0.7452
Z8888 上市＋上櫃(不含金融),201909,1.9923,-0.3295,-0.5826,-0.8105,-0.8041,-1.1636,-1.0746,-0.1375,-1.3817,-0.4601,-1.684,1.045,2.0794,2.1171,1.1932,0.4852,1.0429,2.9432,1.4974,2.707,0.9821,1.5273,0.3689,3.7223,0.5385,3.1579,1.0264,0.6475,2.7511,1.8891,3.3281,0.4626,0.2358,3.2071,0.3194,1.7888,3.2549,2.0492,0.3563,0.373,1.0388,2.9765,1.6408,1.1008,0.6582,1.5647,2.749,0.9309,-0.3706,0.7359,1.8713,1.5844,0.3502,3.784,0.4174,0.9764,0.5451,0.5378,3.229,0.9455,0.5536,0.7493,2.2951,0.556,2.803,1.9563,2.1159,1.0032,0.4407,3.3625,0.4044,0.1392,0.7659,1.3786,1.2258,3.2538,0.2926,1.5874,-0.2309,0.8623,2.3557,3.348,2.0643,0.2962,1.2515,1.4131,0.9354
Z8888 上市＋上櫃(不含金融),201910,4.9046,-3.5411,-3.0925,0.4494,1.1109,-2.9905,2.282,-2.5367,0.5873,1.3893,-0.9664,1.045,4.9917,5.1311,1.5,4.7996,3.9874,5.4605,5.197,5.9582,2.3795,2.99,3.6495,7.2169,4.9813,5.5345,3.8282,7.0426,3.7745,2.5517,5.3937,3.9339,5.0817,5.6879,4.3137,1.8875,3.6214,6.1181,2.7335,5.0778,4.1624,5.5301,1.9651,1.568,0.614,5.3438,6.0334,2.4163,1.0394,2.3691,1.745,3.0757,3.7025,7.2954,1.3025,1.9331,3.0637,5.0718,5.6629,4.0368,3.2016,1.3908,-0.3275,7.1925,3.8739,2.621,1.9704,1.1403,1.4685,5.4547,4.0138,5.6019,0.3912,2.429,1.4186,5.7614,4.3964,2.2614,0.1277,2.6455,0.8491,3.7198,6.1972,2.9911,1.4695,2.7609,0.2655
Z8888 上市＋上櫃(不含金融),201911,1.0028,-0.816,-0.2148,1.5427,0.3956,-1.102,0.9426,-1.9481,1.4286,0.8133,-0.8957,1.045,1.0899,1.1013,0.7605,3.9512,-0.0299,0.8283,1.2608,1.5819,-0.6828,1.0019,1.1353,1.1534,0.1956,1.2473,1.6548,1.5499,0.6665,-0.4948,0.6308,2.7522,1.853,0.83,1.638,0.2913,0.2743,1.7538,-0.2983,4.2416,-0.0601,0.8226,0.912,0.3985,1.2455,1.2674,1.602,-0.8612,1.0682,0.5846,2.4056,1.0143,1.1544,1.1226,0.753,0.5005,2.8487,0.0718,1.2677,1.7685,2.7241,0.5769,-0.8577,1.5431,0.668,-0.5804,1.761,0.6327,-0.0117,0.6391,2.8695,1.9233,-0.2043,0.3479,1.3686,0.8231,1.6749,0.2912,1.3862,0.8809,0.2915,0.2295,1.7692,-0.3338,1.2797,1.0794,0.0517
Z8888 上市＋上櫃(不含金融),201912,4.7691,-1.042,-0.8757,-0.5614,0.8793,-1.7052,1.7277,-0.9941,-0.2913,1.7302,-1.0151,1.045,4.8562,4.9255,3.1266,2.8635,3.4496,5.9596,4.5219,6.3522,1.0558,5.1403,2.0586,7.0418,6.9618,3.0201,1.7266,6.8409,1.9834,4.9382,6.244,2.2292,3.7844,6.6723,2.3814,1.3491,5.8342,5.0725,2.3562,2.728,3.5074,6.0119,4.3242,2.6338,2.1632,4.6031,6.4498,0.8741,2.1196,1.4782,4.0901,5.2969,2.0776,7.1058,1.9991,1.4254,3.6006,7.0679,3.0479,1.4529,2.5803,2.3648,4.7399,6.9327,1.9564,5.0456,3.5257,2.5886,3.4246,6.2966,2.2806,3.6887,2.939,1.3011,4.9643,6.7383,2.3597,0.2674,1.3904,2.8279,4.4008,5.9826,5.1346,2.1514,2.5606,2.3373,4.3616
Z8888 上市＋上櫃(不含金融),202001,-4.7992,0.1389,0.2515,-0.8442,-1.1127,0.6684,-0.1688,0.6005,-2.5383,1.8435,-0.6165,1.045,-4.7121,-4.6999,-5.0181,-6.1238,-5.5621,-4.0089,-5.5283,-4.5106,-3.8815,-4.2677,-5.2297,-4.2128,-4.9297,-3.9796,-5.4387,-4.637,-4.964,-4.4387,-3.9139,-4.9142,-7.8507,-3.9311,-5.7495,-6.7573,-4.6966,-4.4396,-5.8981,-6.2156,-5.6313,-3.9865,-5.1479,-4.5803,-5.6885,-5.5549,-4.4929,-3.8627,-4.7212,-5.4331,-4.188,-4.2928,-5.238,-4.1953,-3.7469,-4.9534,-5.1812,-4.9103,-3.9576,-5.4889,-5.8175,-4.435,-4.9013,-4.6033,-4.9965,-4.3942,-5.9788,-4.1747,-4.987,-3.8916,-4.9617,-8.0325,-5.4976,-3.9135,-6.4332,-3.9184,-5.7972,-7.2913,-4.997,-4.7698,-5.3112,-4.6633,-4.4432,-5.95,-5.4553,-4.2814,-5.4016
Z8888 上市＋上櫃(不含金融),202002,-1.9926,1.4376,1.0971,-0.6647,-1.3142,-0.5223,-0.5243,-2.1844,-0.764,-0.9377,0.7873,1.045,-1.9055,-1.9448,-0.8854,-2.371,-2.2716,-1.6442,-1.8014,-2.0306,-1.9044,-1.2062,-2.0804,-2.1006,-2.0301,-1.5696,-2.1066,-1.1979,-2.0052,-2.3793,-1.7597,-1.9194,-3.0115,-1.7461,-2.2989,-1.1264,-2.5126,-1.6617,-1.918,-2.5409,-2.3267,-1.6639,-0.587,-1.4969,-0.1347,-1.8094,-2.02,-2.1051,-1.562,-2.5917,1.3622,-1.2135,-2.0595,-2.1548,-1.055,-2.7769,0.9309,-2.0388,-1.6186,-2.247,-1.6528,-0.5574,-0.396,-1.3401,-2.0184,-2.3903,1.0859,-1.4339,-2.2326,-1.7601,-1.9985,-3.1663,-1.7323,-0.2683,-1.854,-1.7432,-2.3748,-1.3648,-1.9891,-0.7563,-0.4922,-2.5356,-1.6978,-2.0229,-1.9827,-0.0365,-0.9209
Z8888 上市＋上櫃(不含金融),202003,-13.8474,-3.6921,-3.5589,-1.3851,-2.3154,0.8133,4.8662,-2.4491,-4.2257,4.6879,1.1293,0.795,-13.7811,-13.6164,-18.1169,-15.2553,-15.7499,-12.6451,-16.1019,-13.026,-11.9015,-14.6324,-12.7896,-13.5136,-13.3068,-13.2057,-17.8411,-14.2501,-12.8723,-16.6533,-13.3457,-12.5498,-17.542,-13.43,-13.5615,-19.5172,-16.8377,-12.843,-12.6411,-14.9728,-15.5718,-12.5768,-18.1694,-18.2331,-17.7951,-16.0742,-12.9527,-11.5907,-16.9348,-16.9098,-16.7875,-14.6214,-12.6487,-13.4369,-14.858,-17.5298,-17.669,-13.2178,-13.0942,-17.3577,-16.9447,-15.8408,-22.5372,-14.0425,-12.7705,-16.4415,-17.247,-17.588,-19.7461,-13.3093,-12.3969,-17.0588,-16.453,-16.0938,-21.1549,-13.3884,-13.4171,-19.0895,-16.9744,-16.4466,-20.6491,-16.8092,-12.7604,-11.8389,-17.4906,-16.4944,-20.2024
Z8888 上市＋上櫃(不含金融),202004,13.9047,4.4937,3.7438,2.5559,-1.6512,-4.1813,1.4949,14.2102,5.424,-7.0299,-3.504,0.795,13.9709,13.7818,19.1676,15.182,16.1448,12.8522,15.1578,13.4199,12.3501,14.8982,12.3331,14.0776,14.2347,12.6973,16.7668,10.9521,13.5983,26.3868,13.4327,12.1794,21.5469,13.4404,13.7618,22.3247,17.7046,12.6734,13.5025,14.6688,15.9621,12.7943,20.6854,18.7728,17.4481,15.1512,13.3532,11.7696,15.3565,17.1076,22.0405,14.9127,12.1944,13.903,14.6004,17.2773,23.9728,14.0013,12.6024,16.596,24.1046,15.0393,18.5201,10.8424,13.5135,26.2732,14.3469,16.9162,27.3366,13.3954,11.8286,21.9104,16.5294,20.5953,18.8624,13.4151,13.4583,23.2147,15.6739,20.0539,19.9342,17.583,12.5289,13.0698,20.5085,19.299,18.0136
Z8888 上市＋上櫃(不含金融),202005,0.1954,8.0236,7.0628,-1.5661,-4.3959,-2.684,1.5303,-5.4636,5.0703,-4.2979,-2.1864,0.795,0.2616,-0.0315,7.8617,0.0737,1.6269,-0.2277,-0.4485,-0.835,3.3473,-0.0115,0.5905,-0.5814,0.0816,-0.1081,2.6861,5.0157,-1.3452,0.722,-1.2219,1.7476,3.4897,-0.6007,0.8924,6.2218,2.3707,-0.5298,0.0721,-0.58,1.1806,-0.3578,6.7548,7.894,9.6647,-0.6662,-0.9437,2.8127,6.2206,4.9502,11.5335,-0.2651,0.4308,-0.8075,5.2899,6.0305,11.2003,-0.2282,-0.3034,2.2728,12.0411,4.6695,6.4796,4.3216,-1.5037,0.5607,12.2707,5.2946,5.1045,-1.2913,1.4759,2.1092,3.9499,8.3069,10.6901,-0.6738,0.5033,5.5248,5.7467,8.5155,8.1438,2.1497,-0.782,-0.4803,7.3502,10.3725,5.6075
Z8888 上市＋上櫃(不含金融),202006,7.4548,0.5187,-0.1224,-0.7805,-1.3281,-5.5159,3.2981,-1.8787,5.1836,-5.6283,-1.4318,0.795,7.521,7.4972,8.1064,8.9414,6.6824,7.5077,6.0601,8.2007,5.2028,3.7751,6.4038,9.1528,8.8076,6.3168,5.1209,8.7273,6.5224,7.6209,6.4647,7.663,11.9015,6.7588,7.9854,12.9961,6.6568,7.9034,7.4027,9.2182,6.5193,7.4771,6.3189,8.8307,9.6211,6.0508,8.2567,4.8501,6.3235,5.3868,10.1804,3.7616,6.3892,9.1411,4.0408,6.8744,9.6931,8.7725,6.303,4.9628,9.9889,6.6043,7.2025,8.7325,6.4013,7.649,8.679,8.749,6.0052,6.4964,7.6351,12.233,4.4371,8.2347,9.0677,6.7709,7.9885,14.296,5.771,7.9294,9.5025,6.457,7.9271,7.4353,10.9383,6.9798,7.0964
Z8888 上市＋上櫃(不含金融),202007,11.0883,-4.9067,-5.174,-5.453,-1.3927,-2.7074,12.5398,-2.9452,-7.4572,7.1463,-1.2126,0.795,11.1545,11.4763,2.5529,2.8541,2.2486,16.3537,2.1681,16.6175,4.7936,3.3731,15.4618,5.7663,22.3483,1.3653,-2.1554,7.0821,15.6099,2.3958,18.1416,3.457,3.8314,17.8134,2.4812,2.2017,6.0073,15.0389,2.695,2.7959,2.2181,16.5296,3.5138,2.6235,0.6861,2.199,16.8311,4.9514,1.5229,3.45,1.556,3.55,15.6473,5.8561,0.4073,3.169,3.5161,22.7457,1.276,-2.4568,2.0096,3.2493,2.1324,7.2313,15.9408,2.4271,3.0941,2.6529,2.0079,18.3682,3.5203,3.9491,2.7842,2.0794,2.2889,18.0434,2.4667,2.0052,1.2768,2.8058,3.0225,6.1481,15.3355,2.6079,2.2891,1.9624,3.4041
Z8888 上市＋上櫃(不含金融),202008,0.1087,3.2091,3.9755,7.6719,3.6364,0.4518,-2.6624,-3.0811,3.1374,-5.837,1.3904,0.795,0.1749,-0.0166,5.7098,5.5256,1.7997,-1.4533,2.3982,-0.1658,-2.7166,1.9727,0.1255,-3.3661,-0.7062,-0.0781,4.1898,-0.8636,1.809,1.0615,0.3695,-1.0201,6.0605,-0.4513,-0.1525,8.1774,-0.8212,0.681,-0.399,5.2055,1.5025,-1.4713,9.0636,5.4037,0.3967,2.2708,-0.2979,-2.9894,5.0483,9.1397,3.0358,1.8528,0.0538,-3.8454,4.0428,5.4945,8.8373,-0.8231,-0.2864,3.985,6.1628,4.6785,6.6794,-1.0698,1.6008,1.023,10.1544,5.1294,1.8994,0.29,-1.2527,6.0005,5.9125,6.1927,6.4767,-0.4933,-0.4823,8.8355,3.112,7.1872,5.4571,-0.9758,0.5602,-1.257,3.4133,6.6949,6.4754
Z8888 上市＋上櫃(不含金融),202009,-0.2192,0.3661,0.3765,0.2969,-1.5576,-0.0994,-0.4147,1.7205,0.8684,-3.1814,3.2715,0.795,-0.153,-0.1598,0.0094,0.7353,-1.2434,-0.0061,-2.0227,0.3966,-0.5273,-2.34,0.4629,-0.9286,0.9307,-2.2272,-0.5241,-2.9524,0.1133,0.8264,0.4094,-0.2447,-1.0615,-0.294,0.141,-0.3771,-1.3032,0.235,0.318,0.7578,-1.2968,-0.0129,0.495,-0.6207,0.672,-2.0105,0.4632,-0.5214,-2.2697,-3.9033,-0.6435,-2.3699,0.522,-0.8287,-1.836,-3.7643,-3.1784,0.9608,-2.3094,-0.7118,-0.7659,-0.6928,1.7361,-3.2856,0.1245,0.8597,0.5219,-0.356,-0.1824,0.4334,-0.2403,-1.3292,-1.1354,-0.3624,2.3639,-0.2674,0.3011,-1.7196,-2.474,-3.1805,5.3409,-1.2885,0.2875,-0.1393,-1.6865,-2.2433,3.7072
Z8888 上市＋上櫃(不含金融),202010,0.4194,-0.4483,0.0256,2.5452,-0.218,0.3129,0.2995,-0.706,0.9472,-0.2787,-0.1853,0.795,0.4857,0.4715,0.8765,1.9496,0.7933,0.0573,0.9599,0.0175,2.0718,0.6641,0.1163,1.5554,0.6194,0.8318,-0.4746,0.6815,0.2674,0.3898,0.4255,0.3803,0.9004,-0.0884,1.5032,0.5144,0.8619,0.2309,1.1257,1.9633,0.7707,0.0717,1.8024,1.0549,-1.3964,0.9259,0.0023,2.1313,1.6591,1.0465,0.8896,0.6128,0.0968,1.6275,1.5238,1.5848,-0.1167,0.622,0.8186,-0.5773,0.4811,1.0568,1.0815,0.6696,0.2293,0.4219,1.1413,1.3553,-0.0229,0.432,0.378,0.8556,-0.0289,0.4318,1.4419,-0.1034,1.5571,0.31,1.1799,0.3426,1.3238,0.8445,0.2182,1.2004,1.3186,0.8447,0.5922
Z8888 上市＋上櫃(不含金融),202011,9.7289,-1.7494,-1.5228,2.616,-2.1325,-1.1591,-0.2371,-3.0088,-2.2286,-1.9972,2.0563,0.795,9.7952,9.8336,8.7568,10.6912,9.7711,9.5954,7.8215,10.4363,9.352,7.6862,10.2346,9.4355,10.3747,8.2064,10.1408,10.4754,10.0002,8.0814,10.7778,8.3964,9.3274,9.4778,10.1813,10.6789,8.1039,10.3667,10.4626,10.7316,9.872,9.6295,10.2534,8.608,6.1234,7.8654,10.4632,9.3335,6.9266,8.6324,9.7235,7.6811,10.2576,9.4845,7.7696,8.5357,8.2844,10.4232,8.1472,10.1993,8.191,9.1774,8.8892,10.4137,10.0634,8.0996,11.5251,7.0936,7.8217,10.7678,8.3883,9.4161,11.4844,8.5887,8.379,9.507,10.2435,10.9558,7.0471,8.822,9.5926,8.1257,10.3891,10.6481,7.5354,9.2896,9.1256
Z8888 上市＋上櫃(不含金融),202012,7.5991,-3.6006,-3.4608,3.3752,-1.3712,-1.2642,2.175,-6.6962,-0.6416,-2.4591,4.1668,0.795,7.6653,7.7743,4.6581,8.9335,6.197,7.8406,5.1286,8.4943,6.7357,4.0946,8.7874,5.13,9.4561,5.1332,5.9734,10.7231,5.0228,1.6327,8.5927,7.1522,5.6888,7.709,7.6378,7.4081,5.4801,8.4287,8.28,9.1005,6.3987,7.8999,7.1536,3.8397,1.6039,5.2338,8.5791,6.8683,2.9717,2.7219,4.0796,4.1743,8.8624,5.1645,2.7714,3.1513,4.3095,9.5682,5.1132,6.0847,4.5244,5.4808,3.6578,10.8224,5.0323,1.5732,6.446,4.7874,2.3028,8.66,7.2067,5.767,3.6546,5.756,5.2643,7.7818,7.7864,7.6145,1.517,4.361,6.6026,5.6446,8.4947,8.5109,1.1565,5.227,6.6239
Z8888 上市＋上櫃(不含金融),202101,2.9326,-6.69,-5.9269,-4.3826,1.5586,-1.0395,3.291,-4.0648,-10.3556,9.7246,-3.5735,0.795,2.9988,3.3034,-5.7201,0.3599,-4.4837,5.9683,2.4867,4.2906,2.1058,-2.0448,5.3075,2.1919,7.0784,-1.8992,-1.9705,5.2386,-0.7541,-2.8352,6.5625,-0.5467,-9.5326,6.129,-0.451,-7.5335,0.4793,5.1314,-4.1963,1.2247,-4.5822,6.0661,-8.9894,-3.3064,-5.0657,2.7438,4.4108,2.4891,-2.9058,-4.328,-5.7682,-2.0501,5.4404,2.4679,-1.9556,-5.2058,-4.3947,7.4137,-1.7057,-1.8694,-7.1561,-5.1715,-4.4549,5.4486,-0.54,-2.4542,-6.2143,-4.6727,-6.4411,6.7056,-0.3638,-9.6934,-4.2772,-5.1576,-8.5894,6.2268,-0.2768,-7.2514,-2.6627,-4.4233,-8.6336,0.6488,5.3485,-3.833,-4.1745,-5.6757,-6.8396
Z8888 上市＋上櫃(不含金融),202102,5.6499,2.1319,1.4631,3.2527,1.0904,0.5688,4.0891,5.7521,4.3789,-8.8709,3.3201,0.795,5.7161,5.5817,9.6348,9.049,9.5697,3.8712,5.9242,4.9348,5.1946,7.7942,4.3126,6.8665,5.2969,6.9403,4.4123,3.5862,8.6643,12.3184,4.2305,6.6032,12.7877,3.6944,7.3429,17.5702,5.4435,5.1763,9.9747,8.9292,9.6034,3.8296,10.4951,9.1733,9.0894,5.8037,4.8737,5.1093,8.5922,9.7196,7.1059,7.7373,4.2609,6.801,8.749,8.8592,8.5477,5.1267,6.883,4.2958,13.176,8.5261,5.8288,3.4895,8.7045,12.3447,9.3364,8.0466,11.9854,4.1706,6.4523,13.5277,9.3807,10.7546,8.7815,3.64,7.2941,19.1756,9.0247,8.5052,11.2309,5.3472,5.0894,9.9354,8.2173,10.0067,10.2693
Z8888 上市＋上櫃(不含金融),202103,2.8063,4.474,4.5877,6.8587,2.728,2.5629,3.5857,-4.5305,6.9556,-5.6575,2.1194,0.795,2.8725,2.6461,9.6888,9.2011,5.8623,0.5091,8.9571,0.4529,3.6183,8.5738,0.9949,3.9294,2.1789,4.2902,3.963,6.5746,5.3034,0.528,0.1865,5.3734,10.711,0.4668,5.5657,11.2183,5.3037,1.3245,7.0863,8.8924,5.6819,0.4492,12.8625,7.9948,7.5882,8.9085,0.3447,3.3217,10.0029,8.5106,10.1337,8.4657,0.899,3.6883,10.3617,9.062,10.0134,1.9456,3.9948,3.9751,12.9671,9.8232,3.7662,6.3066,5.096,0.4094,11.5591,8.6463,8.3952,0.0948,5.1756,10.678,7.5728,10.672,10.9007,0.3627,5.4243,11.4212,10.1037,8.8911,10.3601,5.1998,1.173,6.5481,8.2137,9.324,11.1041
Z8888 上市＋上櫃(不含金融),202104,6.8312,-1.981,-1.3835,13.3657,-5.074,-3.6565,3.5922,-1.1843,6.8432,-13.277,1.0901,0.795,6.8974,6.8242,8.9339,14.2005,10.7235,3.8355,4.8361,4.6334,12.6756,6.9237,4.0229,11.4996,7.8491,6.5203,3.7161,10.8857,8.9312,3.8866,4.7704,9.434,15.7161,3.1857,11.0302,17.4897,10.5868,5.4183,7.2348,13.9342,11.1994,3.865,17.249,5.2199,0.5867,4.7517,4.6234,12.8702,6.6386,5.3241,8.668,7.0083,3.9878,11.6372,5.5483,6.7487,8.2324,7.8219,6.3198,3.5892,8.8515,11.0969,5.8999,11.1587,8.9265,3.7365,6.9131,9.0417,11.9667,4.7227,9.3853,16.8281,8.5953,10.6037,10.1762,3.1992,11.1579,18.4605,2.0511,8.1248,13.3438,10.7903,5.3415,6.6578,5.0511,9.164,11.3638
Z8888 上市＋上櫃(不含金融),202105,-3.5685,-5.8437,-5.2834,-1.1459,3.8311,2.8316,-0.1916,0.7181,-1.9372,3.7363,-3.8274,0.795,-3.5022,-3.2779,-9.5959,-5.4525,-4.4135,-2.6511,-2.2742,-2.8732,-5.6024,-5.1783,-2.2427,-7.2522,-2.4537,-5.8177,-4.0615,-6.0061,-2.2063,-4.7394,-3.2811,-3.1903,-6.0811,-1.7774,-5.62,-6.285,-2.7334,-2.9652,-8.5932,-5.0448,-4.0318,-2.5848,-9.9811,-9.0621,-10.1494,-2.0552,-2.7904,-5.3376,-6.8646,-8.5252,-11.2443,-5.0623,-2.1572,-7.1108,-7.0875,-8.7118,-10.7023,-2.2352,-5.6384,-3.8366,-10.3329,-9.351,-8.3484,-5.7763,-2.0603,-4.4144,-9.7463,-9.3651,-9.672,-3.1966,-3.0052,-4.971,-9.6548,-7.623,-11.7548,-1.7136,-5.4724,-5.1739,-7.2203,-9.0671,-11.2327,-2.5208,-2.8371,-8.2839,-8.8148,-8.9797,-10.7066
